split,source_line,file_name,annotation_index,class,original_bbox_xywh,cleaned_bbox_xywh,status,image_width,image_height,original_area,cleaned_area
train,3772,BC_POST_T2_01_00_3_1_png_jpg.rf.30422bd5001df3d122c9e956561c2550.jpg,1,Crab-Pot,"[504,164,12,9.5]","[504,164,12,9.5]",unchanged,640,640,114,114.0
train,3774,Rec11_wcp_ss_port_00038_png_jpg.rf.fa1c107710ad8532ebe2018c88460d6d.jpg,0,Crab-Pot,"[337,345,28,25.5]","[337,345,28,25.5]",unchanged,640,640,714,714.0
train,3775,Rec2_wcp_ss_star_00034_png_jpg.rf.61983924019c501b8cc426c095b6b43e.jpg,0,Crab-Pot,"[341,393,45,25.5]","[341,393,45,25.5]",unchanged,640,640,1147.5,1147.5
train,3776,Rec7_wcp_ss_star_00024_png_jpg.rf.ca9370fb00d29e071167540beea109bc.jpg,0,Crab-Pot,"[54,593,25.5,23]","[54,593,25.5,23]",unchanged,640,640,586.5,586.5
train,3777,Rec12_Sensor_Depth_wcp_ss_port_00053_png_jpg.rf.6e5b47107fae266af25f302d423c2c01.jpg,0,Crab-Pot,"[42,130,23.5,39]","[42,130,23.5,39]",unchanged,640,640,916.5,916.5
train,3779,TI0082_png_jpg.rf.30add822f70b2b8a792c48f7d8983d18.jpg,0,Crab-Pot,"[275,507,53.5,37.5]","[275,507,53.5,37.5]",unchanged,640,640,2006.25,2006.25
train,3780,Rec16_wcp_ss_star_00029_png_jpg.rf.0da8061c8b7556f495579b3623130367.jpg,0,Crab-Pot,"[135,379,43.726,46.607]","[135,379,43.726,46.607]",unchanged,640,640,2037.952,2037.937682
train,3781,Rec12_wcp_ss_port_00011_png_jpg.rf.5df318cdb705df28988dc84a7cf2685a.jpg,0,Crab-Pot,"[50,79,53,93]","[50,79,53,93]",unchanged,640,640,4929,4929.0
train,3781,Rec12_wcp_ss_port_00011_png_jpg.rf.5df318cdb705df28988dc84a7cf2685a.jpg,1,Crab-Pot,"[188,385,52,97]","[188,385,52,97]",unchanged,640,640,5044,5044.0
train,3783,Rec15_wcp_ss_star_00016_png_jpg.rf.f9db16ca4e29abd6a19e340bf849697f.jpg,0,Crab-Pot,"[211,462,68,40]","[211,462,68,40]",unchanged,640,640,2720,2720.0
train,3787,TI0007_png_jpg.rf.8c89313a5c9bccc151805fe40b150208.jpg,0,Crab-Pot,"[323,317,58.156,53.267]","[323,317,58.156,53.267]",unchanged,640,640,3097.753,3097.795652
train,3788,Rec12_wcp_ss_star_00022_png_jpg.rf.5b11d75740e38e9998c4b0a462d59563.jpg,0,Crab-Pot,"[262,342,57.607,90.852]","[262,342,57.607,90.852]",unchanged,640,640,5233.74,5233.711164
train,3788,Rec12_wcp_ss_star_00022_png_jpg.rf.5b11d75740e38e9998c4b0a462d59563.jpg,1,Crab-Pot,"[525,391,56.274,45.852]","[525,391,56.274,45.852]",unchanged,640,640,2580.271,2580.275448
train,3790,Rec7_wcp_ss_star_00030_png_jpg.rf.f9cb01501238ad604312944bb79d9dd2.jpg,0,Crab-Pot,"[379,345,46.681,46.681]","[379,345,46.681,46.681]",unchanged,640,640,2179.161,2179.115761
train,3790,Rec7_wcp_ss_star_00030_png_jpg.rf.f9cb01501238ad604312944bb79d9dd2.jpg,1,Crab-Pot,"[508,405,59.741,50.874]","[508,405,59.741,50.874]",unchanged,640,640,3039.255,3039.263634
train,3790,Rec7_wcp_ss_star_00030_png_jpg.rf.f9cb01501238ad604312944bb79d9dd2.jpg,2,Crab-Pot,"[543,119,60.77,52.889]","[543,119,60.77,52.889]",unchanged,640,640,3214.077,3214.06453
train,3791,Rec5_wcp_ss_port_00061_png_jpg.rf.e701f3e995bbf75bbd092ccda7d5f084.jpg,0,Crab-Pot,"[140,95,35.711,61.733]","[140,95,35.711,61.733]",unchanged,640,640,2204.566,2204.547163
train,3792,Rec6_wcp_ss_star_00118_png_jpg.rf.1d5a85ebb789a348cf93b0114cc0eb92.jpg,0,Crab-Pot,"[332,404,29,37.5]","[332,404,29,37.5]",unchanged,640,640,1087.5,1087.5
train,3793,Rec7_wcp_ss_port_00050_png_jpg.rf.fc8c8138bfca63fe7873a02e7ef49478.jpg,0,Crab-Pot,"[0,360,36,40]","[0,360,36,40]",unchanged,640,640,1440,1440.0
train,3794,TI0071_png_jpg.rf.787f82ed6f071e149011d0087f2dea58.jpg,0,Crab-Pot,"[308,120,40,57.5]","[308,120,40,57.5]",unchanged,640,640,2300,2300.0
train,3794,TI0071_png_jpg.rf.787f82ed6f071e149011d0087f2dea58.jpg,1,Crab-Pot,"[278,268,52.5,55]","[278,268,52.5,55]",unchanged,640,640,2887.5,2887.5
train,3795,Rec12_Sensor_Depth_wcp_ss_port_00034_png_jpg.rf.5325af7df0d0fc6c5d97e8cd4dbcd952.jpg,0,Crab-Pot,"[327,410,20.444,20]","[327,410,20.444,20]",unchanged,640,640,408.889,408.88
train,3796,Rec3_wcp_ss_star_00009_png_jpg.rf.df01b6acd3951fc6b4f0458546d9339d.jpg,0,Crab-Pot,"[247,535,22.111,16.141]","[247,535,22.111,16.141]",unchanged,640,640,356.89,356.893651
train,3797,Rec6_wcp_ss_star_00101_png_jpg.rf.5fe095620180415031b54addddea909d.jpg,0,Crab-Pot,"[189,5,34.556,25.504]","[189,5,34.556,25.504]",unchanged,640,640,881.295,881.316224
train,3797,Rec6_wcp_ss_star_00101_png_jpg.rf.5fe095620180415031b54addddea909d.jpg,1,Crab-Pot,"[29,39,35.489,67.504]","[29,39,35.489,67.504]",unchanged,640,640,2395.631,2395.649456
train,3798,Rec2_wcp_ss_port_00086_png_jpg.rf.470ae431df3e26bb915a54a08266d8a5.jpg,0,Crab-Pot,"[43,525,17.311,21.378]","[43,525,17.311,21.378]",unchanged,640,640,370.073,370.074558
train,3799,Rec7_wcp_ss_star_00076_png_jpg.rf.d620d58dd3f2804731182cddc05e5084.jpg,0,Crab-Pot,"[0,480,34.5,39.5]","[0,480,34.5,39.5]",unchanged,640,640,1362.75,1362.75
train,3800,Rec05_Sensor_Depth_wcp_ss_port_00019_png_jpg.rf.faaffe3e7918c4fbbdb893fbddf9b041.jpg,0,Crab-Pot,"[563,267,45.6,37.63]","[563,267,45.6,37.63]",unchanged,640,640,1715.911,1715.928
train,3801,Rec20_wcp_ss_port_00021_png_jpg.rf.127330e80e5ee4421d5474db9b60144c.jpg,0,Crab-Pot,"[186,465,129.444,65.733]","[186,465,129.444,65.733]",unchanged,640,640,8508.815,8508.742452
train,3801,Rec20_wcp_ss_port_00021_png_jpg.rf.127330e80e5ee4421d5474db9b60144c.jpg,1,Crab-Pot,"[403,463,90.437,63]","[403,463,90.437,63]",unchanged,640,640,5697.533,5697.531
train,3804,TI0014_png_jpg.rf.02222ec060a413e13d38e96bb435b653.jpg,0,Crab-Pot,"[241,401,50,51.593]","[241,401,50,51.593]",unchanged,640,640,2579.63,2579.65
train,3805,Rec16_wcp_ss_port_00046_png_jpg.rf.53372c1196b934a4d0992325dba14b66.jpg,0,Crab-Pot,"[318,384,77,56]","[318,384,77,56]",unchanged,640,640,4312,4312.0
train,3807,Rec04_Sensor_Depth_wcp_ss_star_00059_png_jpg.rf.fb82bc42ca35910a3f427ab909354a3f.jpg,0,Crab-Pot,"[469,95,96.452,94.696]","[469,95,96.452,94.696]",unchanged,640,640,9133.633,9133.618592
train,3807,Rec04_Sensor_Depth_wcp_ss_star_00059_png_jpg.rf.fb82bc42ca35910a3f427ab909354a3f.jpg,1,Crab-Pot,"[364,549,81.563,79.281]","[364,549,81.563,79.281]",unchanged,640,640,6466.433,6466.396203
train,3808,TI0014_png_jpg.rf.1f179f4b38c2cd68bb287a35ae741b66.jpg,0,Crab-Pot,"[340,191,47.681,47.044]","[340,191,47.681,47.044]",unchanged,640,640,2243.149,2243.104964
train,3809,Rec10_wcp_ss_port_00018_png_jpg.rf.5d30eef611eaf31b3482e61d3b3d214d.jpg,0,Crab-Pot,"[442,239,50,77]","[442,239,50,77]",unchanged,640,640,3850,3850.0
train,3810,Rec3_wcp_ss_star_00009_png_jpg.rf.55d5e7122c55902a12213ad6368e9533.jpg,0,Crab-Pot,"[531,240,12.444,20.8]","[531,240,12.444,20.8]",unchanged,640,640,258.844,258.8352
train,3811,Rec6_wcp_ss_port_00025_png_jpg.rf.d0fd1bf9f54472e9aa9b345b8a43abc9.jpg,0,Crab-Pot,"[499,430,50.689,41.267]","[499,430,50.689,41.267]",unchanged,640,640,2091.761,2091.782963
train,3811,Rec6_wcp_ss_port_00025_png_jpg.rf.d0fd1bf9f54472e9aa9b345b8a43abc9.jpg,1,Crab-Pot,"[7,469,45.733,41.933]","[7,469,45.733,41.933]",unchanged,640,640,1917.751,1917.721889
train,3812,Rec4_wcp_ss_port_00021_png_jpg.rf.589f2b200290a9901befa513a29b0003.jpg,0,Crab-Pot,"[136,109,20.511,24.037]","[136,109,20.511,24.037]",unchanged,640,640,493.026,493.022907
train,3813,Rec7_wcp_ss_port_00011_png_jpg.rf.91989e8a98185f456c3fe36114327110.jpg,0,Crab-Pot,"[439,400,51.067,48.37]","[439,400,51.067,48.37]",unchanged,640,640,2470.114,2470.11079
train,3813,Rec7_wcp_ss_port_00011_png_jpg.rf.91989e8a98185f456c3fe36114327110.jpg,1,Crab-Pot,"[376,393,54.089,49.393]","[376,393,54.089,49.393]",unchanged,640,640,2671.59,2671.617977
train,3813,Rec7_wcp_ss_port_00011_png_jpg.rf.91989e8a98185f456c3fe36114327110.jpg,2,Crab-Pot,"[310,159,67.067,48.489]","[310,159,67.067,48.489]",unchanged,640,640,3251.988,3252.011763
train,3814,Rec19_wcp_ss_port_00020_png_jpg.rf.2b091e507e3167199333960240d882f0.jpg,0,Crab-Pot,"[339,197,68.015,69.956]","[339,197,68.015,69.956]",unchanged,640,640,4758.014,4758.05734
train,3814,Rec19_wcp_ss_port_00020_png_jpg.rf.2b091e507e3167199333960240d882f0.jpg,1,Crab-Pot,"[213,442,117.696,94.407]","[213,442,117.696,94.407]",unchanged,640,640,11111.402,11111.326272
train,3815,Rec7_wcp_ss_star_00030_png_jpg.rf.0b68b17135591f2ee92418b1d654ed56.jpg,0,Crab-Pot,"[366,360,50.489,49.778]","[366,360,50.489,49.778]",unchanged,640,640,2513.225,2513.241442
train,3815,Rec7_wcp_ss_star_00030_png_jpg.rf.0b68b17135591f2ee92418b1d654ed56.jpg,1,Crab-Pot,"[496,419,64.748,55.296]","[496,419,64.748,55.296]",unchanged,640,640,3580.333,3580.305408
train,3815,Rec7_wcp_ss_star_00030_png_jpg.rf.0b68b17135591f2ee92418b1d654ed56.jpg,2,Crab-Pot,"[526,133,65.852,57.333]","[526,133,65.852,57.333]",unchanged,640,640,3775.506,3775.492716
train,3817,Rec12_wcp_ss_star_00019_png_jpg.rf.432bfcdd1289705c28fc29290ce78961.jpg,0,Crab-Pot,"[139,406,74.267,79.511]","[139,406,74.267,79.511]",unchanged,640,640,5905.025,5905.043437
train,3817,Rec12_wcp_ss_star_00019_png_jpg.rf.432bfcdd1289705c28fc29290ce78961.jpg,1,Crab-Pot,"[423,124,81,60.57]","[423,124,81,60.57]",unchanged,640,640,4906.2,4906.17
train,3818,Rec11_wcp_ss_star_00025_png_jpg.rf.34a3b8aafff9f36bb965ac1421f1def1.jpg,0,Crab-Pot,"[408,60,86.511,69.259]","[408,60,86.511,69.259]",unchanged,640,640,5991.695,5991.665349
train,3819,Rec6_wcp_ss_port_00028_png_jpg.rf.3e9b038a877765d8ddab86168088f92c.jpg,0,Crab-Pot,"[474,163,29.2,27]","[474,163,29.2,27]",unchanged,640,640,788.4,788.4
train,3820,Rec19_wcp_ss_port_00026_png_jpg.rf.f29436b7dcb82526dcfd3dc71fba1978.jpg,0,Crab-Pot,"[423,55,31.5,42.5]","[423,55,31.5,42.5]",unchanged,640,640,1338.75,1338.75
train,3821,Rec05_Sensor_Depth_wcp_ss_port_00019_png_jpg.rf.ba548747526ad91c8df8fbaf8d36347d.jpg,0,Crab-Pot,"[40,254,43.222,33.311]","[40,254,43.222,33.311]",unchanged,640,640,1439.78,1439.768042
train,3822,Rec12_wcp_ss_star_00040_png_jpg.rf.bedc9992efeb1e9ac474bfc41246c0f6.jpg,0,Crab-Pot,"[520,124,73.637,90.052]","[520,124,73.637,90.052]",unchanged,640,640,6631.152,6631.159124
train,3826,Rec7_wcp_ss_port_00011_png_jpg.rf.34a0b4c5d6e52371cdfed3fc420968c5.jpg,0,Crab-Pot,"[128,372,53,46.785]","[128,372,53,46.785]",unchanged,640,640,2479.615,2479.605
train,3826,Rec7_wcp_ss_port_00011_png_jpg.rf.34a0b4c5d6e52371cdfed3fc420968c5.jpg,1,Crab-Pot,"[193,378,45,43.667]","[193,378,45,43.667]",unchanged,640,640,1965,1965.015
train,3826,Rec7_wcp_ss_port_00011_png_jpg.rf.34a0b4c5d6e52371cdfed3fc420968c5.jpg,2,Crab-Pot,"[278,150,61,44.904]","[278,150,61,44.904]",unchanged,640,640,2739.126,2739.144
train,3829,Rec19_wcp_ss_star_00044_png_jpg.rf.896771f141ae1ddc39858ad44daffc41.jpg,0,Crab-Pot,"[47,28,71,64]","[47,28,71,64]",unchanged,640,640,4544,4544.0
train,3829,Rec19_wcp_ss_star_00044_png_jpg.rf.896771f141ae1ddc39858ad44daffc41.jpg,1,Crab-Pot,"[24,493,75,59]","[24,493,75,59]",unchanged,640,640,4425,4425.0
train,3829,Rec19_wcp_ss_star_00044_png_jpg.rf.896771f141ae1ddc39858ad44daffc41.jpg,2,Crab-Pot,"[0,589,69,45]","[0,589,69,45]",unchanged,640,640,3105,3105.0
train,3830,Rec7_wcp_ss_star_00011_png_jpg.rf.5685bf3ef1a50d30945ac4c351596e16.jpg,0,Crab-Pot,"[123,591,26.5,26]","[123,591,26.5,26]",unchanged,640,640,689,689.0
train,3830,Rec7_wcp_ss_star_00011_png_jpg.rf.5685bf3ef1a50d30945ac4c351596e16.jpg,1,Crab-Pot,"[488,618,21,22]","[488,618,21,22]",unchanged,640,640,462,462.0
train,3831,Rec12_wcp_ss_port_00012_png_jpg.rf.2b7afe22dc4f363223ede5377f56f491.jpg,0,Crab-Pot,"[190,553,99.185,74.874]","[190,553,99.185,74.874]",unchanged,640,640,7426.399,7426.37769
train,3832,Rec16_wcp_ss_star_00039_png_jpg.rf.ff8969c37e88cd6820803a0796ca6786.jpg,0,Crab-Pot,"[37,537,20.5,20.5]","[37,537,20.5,20.5]",unchanged,640,640,420.25,420.25
train,3833,Rec7_wcp_ss_port_00011_png_jpg.rf.a83e9bc9d18e1614ea6ddb1b7c14c874.jpg,0,Crab-Pot,"[236,123,42,50]","[236,123,42,50]",unchanged,640,640,2100,2100.0
train,3833,Rec7_wcp_ss_port_00011_png_jpg.rf.a83e9bc9d18e1614ea6ddb1b7c14c874.jpg,1,Crab-Pot,"[227,187,39,42.5]","[227,187,39,42.5]",unchanged,640,640,1657.5,1657.5
train,3833,Rec7_wcp_ss_port_00011_png_jpg.rf.a83e9bc9d18e1614ea6ddb1b7c14c874.jpg,2,Crab-Pot,"[444,292,39,57.5]","[444,292,39,57.5]",unchanged,640,640,2242.5,2242.5
train,3834,Rec05_Sensor_Depth_wcp_ss_port_00019_png_jpg.rf.7ccd539fc34877a224b950aef4beba22.jpg,0,Crab-Pot,"[49,279,39.5,29.5]","[49,279,39.5,29.5]",unchanged,640,640,1165.25,1165.25
train,3835,Rec12_wcp_ss_star_00022_png_jpg.rf.7e2732e8bf62558c62a77116179374d8.jpg,0,Crab-Pot,"[252,315,77.807,98]","[252,315,77.807,98]",unchanged,640,640,7625.126,7625.086
train,3835,Rec12_wcp_ss_star_00022_png_jpg.rf.7e2732e8bf62558c62a77116179374d8.jpg,1,Crab-Pot,"[515,404,66.141,53]","[515,404,66.141,53]",unchanged,640,640,3505.459,3505.473
train,3837,Rec12_wcp_ss_star_00019_png_jpg.rf.2283fabc06063a2556066371d3828e82.jpg,0,Crab-Pot,"[187,430,77.63,90.133]","[187,430,77.63,90.133]",unchanged,640,640,6997.017,6997.02479
train,3837,Rec12_wcp_ss_star_00019_png_jpg.rf.2283fabc06063a2556066371d3828e82.jpg,1,Crab-Pot,"[412,134,83.504,73.533]","[412,134,83.504,73.533]",unchanged,640,640,6140.306,6140.299632
train,3838,Rec12_wcp_ss_port_00012_png_jpg.rf.a3d6e215995291695f7e136a5e883266.jpg,0,Crab-Pot,"[0,281,53.593,89.474]","[0,281,53.593,89.474]",unchanged,640,640,4795.148,4795.180082
train,3839,Rec3_wcp_ss_star_00038_png_jpg.rf.30563baf892f8ea380834e98ea9a0fd0.jpg,0,Crab-Pot,"[349,273,32.5,19.5]","[349,273,32.5,19.5]",unchanged,640,640,633.75,633.75
train,3840,Rec4_wcp_ss_port_00021_png_jpg.rf.2056b4896e6b9e7a79a90ab3e8910dad.jpg,0,Crab-Pot,"[43,457,24.407,20.193]","[43,457,24.407,20.193]",unchanged,640,640,492.849,492.850551
train,3841,Rec04_Sensor_Depth_wcp_ss_star_00059_png_jpg.rf.1582e86b93733d9e24a3f7319e6184cd.jpg,0,Crab-Pot,"[166,497,93.726,95.37]","[166,497,93.726,95.37]",unchanged,640,640,8938.676,8938.64862
train,3841,Rec04_Sensor_Depth_wcp_ss_star_00059_png_jpg.rf.1582e86b93733d9e24a3f7319e6184cd.jpg,1,Crab-Pot,"[58,64,79.43,84.852]","[58,64,79.43,84.852]",unchanged,640,640,6739.751,6739.79436
train,3842,TI0007_png_jpg.rf.3c0df02a1f62e69fe3a35d0ba2bb6d95.jpg,0,Crab-Pot,"[241,260,61.926,53.859]","[241,260,61.926,53.859]",unchanged,640,640,3335.284,3335.272434
train,3844,Rec5_wcp_ss_star_00014_png_jpg.rf.4ac2916181f32e88a52e5df9eef2f5be.jpg,0,Crab-Pot,"[40,557,32.5,20]","[40,557,32.5,20]",unchanged,640,640,650,650.0
train,3845,Rec06_Sensor_Depth_wcp_ss_star_00008_png_jpg.rf.b52b324451db220a8d457cead725789e.jpg,0,Crab-Pot,"[157,379,18.8,27.4]","[157,379,18.8,27.4]",unchanged,640,640,515.12,515.12
train,3845,Rec06_Sensor_Depth_wcp_ss_star_00008_png_jpg.rf.b52b324451db220a8d457cead725789e.jpg,1,Crab-Pot,"[517,88,15.563,19.333]","[517,88,15.563,19.333]",unchanged,640,640,300.884,300.879479
train,3846,Rec5_wcp_ss_port_00061_png_jpg.rf.51a9a89133b902fc04717d62419bac3a.jpg,0,Crab-Pot,"[96,158,30.222,60.415]","[96,158,30.222,60.415]",unchanged,640,640,1825.87,1825.86213
train,3847,Rec12_wcp_ss_port_00010_png_jpg.rf.7f184daf9b1e9ebab42d9988bada44d0.jpg,0,Crab-Pot,"[368,228,29.037,28.415]","[368,228,29.037,28.415]",unchanged,640,640,825.082,825.086355
train,3848,Rec2_wcp_ss_port_00086_png_jpg.rf.a488e0e8707709b3593f2f086c367c6f.jpg,0,Crab-Pot,"[74,65,20.948,16.148]","[74,65,20.948,16.148]",unchanged,640,640,338.274,338.268304
train,3851,Rec3_wcp_ss_star_00009_png_jpg.rf.e0c9c7670185ffe713de6b018e5082a1.jpg,0,Crab-Pot,"[424,97,20,11]","[424,97,20,11]",unchanged,640,640,220,220.0
train,3852,Rec12_wcp_ss_port_00010_png_jpg.rf.8478ab8e7da6e040d9ace32acbbf5827.jpg,0,Crab-Pot,"[230,256,36.519,35.763]","[230,256,36.519,35.763]",unchanged,640,640,1306.01,1306.028997
train,3853,Rec20_wcp_ss_port_00021_png_jpg.rf.7e8582c8ff2d8edcdf8b7fe77006763c.jpg,0,Crab-Pot,"[108,181,53,126]","[108,181,53,126]",unchanged,640,640,6678,6678.0
train,3853,Rec20_wcp_ss_port_00021_png_jpg.rf.7e8582c8ff2d8edcdf8b7fe77006763c.jpg,1,Crab-Pot,"[91,398,55,87]","[91,398,55,87]",unchanged,640,640,4785,4785.0
train,3854,Rec6_wcp_ss_port_00028_png_jpg.rf.d48c2032beff9e45adb106f5a593fca7.jpg,0,Crab-Pot,"[496,435,26,25]","[496,435,26,25]",unchanged,640,640,650,650.0
train,3855,Rec6_wcp_ss_star_00101_png_jpg.rf.80968ce3a04bd90404a24e7aa0e4564d.jpg,0,Crab-Pot,"[411,0,35.667,6.733]","[411,0,35.667,6.733]",unchanged,640,640,240.156,240.145911
train,3855,Rec6_wcp_ss_star_00101_png_jpg.rf.80968ce3a04bd90404a24e7aa0e4564d.jpg,1,Crab-Pot,"[572,6,39.533,69.556]","[572,6,39.533,69.556]",unchanged,640,640,2749.763,2749.757348
train,3858,Rec19_wcp_ss_port_00020_png_jpg.rf.825da158707dec1415bee5b5884b93c8.jpg,0,Crab-Pot,"[325,346,81.422,78.733]","[325,346,81.422,78.733]",unchanged,640,640,6410.643,6410.598326
train,3858,Rec19_wcp_ss_port_00020_png_jpg.rf.825da158707dec1415bee5b5884b93c8.jpg,1,Crab-Pot,"[83,185,114.689,130.422]","[83,185,114.689,130.422]",unchanged,640,640,14957.98,14957.968758
train,3859,TI0007_png_jpg.rf.dfc64cb179ce67484a643fa3952acc48.jpg,0,Crab-Pot,"[265,268,50,55]","[265,268,50,55]",unchanged,640,640,2750,2750.0
train,3860,Rec6_wcp_ss_port_00028_png_jpg.rf.e0798b54582cac5d1ae0b533f605adf5.jpg,0,Crab-Pot,"[502,177,31.074,30.778]","[502,177,31.074,30.778]",unchanged,640,640,956.391,956.395572
train,3861,Rec14_Sensor_Depth_wcp_ss_star_00007_png_jpg.rf.009848ff5efeaec071cf894cdf6f0d9d.jpg,0,Crab-Pot,"[32,212,18.622,22.067]","[32,212,18.622,22.067]",unchanged,640,640,410.93,410.931674
train,3862,Rec16_wcp_ss_star_00029_png_jpg.rf.4499ec6b2070a185725a4447e050ed75.jpg,0,Crab-Pot,"[234,140,43.096,39.178]","[234,140,43.096,39.178]",unchanged,640,640,1688.417,1688.415088
train,3866,Rec14_Sensor_Depth_wcp_ss_star_00007_png_jpg.rf.be2c5f5443e212fbbeca0cf24a4943e4.jpg,0,Crab-Pot,"[449,56,21.504,17.156]","[449,56,21.504,17.156]",unchanged,640,640,368.908,368.922624
train,3867,Rec12_wcp_ss_star_00019_png_jpg.rf.4de421369a4c62c5c045235c3c0456b6.jpg,0,Crab-Pot,"[413,166,63,74]","[413,166,63,74]",unchanged,640,640,4662,4662.0
train,3867,Rec12_wcp_ss_star_00019_png_jpg.rf.4de421369a4c62c5c045235c3c0456b6.jpg,1,Crab-Pot,"[116,441,73,54]","[116,441,73,54]",unchanged,640,640,3942,3942.0
train,3868,BC_POST_T2_01_00_3_4_png_jpg.rf.d6bde71d6460ee670fe8882031c938fc.jpg,0,Crab-Pot,"[466,569,15.289,13.333]","[466,569,15.289,13.333]",unchanged,640,640,203.852,203.848237
train,3868,BC_POST_T2_01_00_3_4_png_jpg.rf.d6bde71d6460ee670fe8882031c938fc.jpg,1,Crab-Pot,"[611,455,11.267,12.244]","[611,455,11.267,12.244]",unchanged,640,640,137.954,137.953148
train,3869,Rec16_wcp_ss_star_00029_png_jpg.rf.6613b821110f6d6cf8e707803f6fb9ae.jpg,0,Crab-Pot,"[369,449,42,37]","[369,449,42,37]",unchanged,640,640,1554,1554.0
train,3870,Rec5_wcp_ss_port_00061_png_jpg.rf.0a9dcca9f69273a87ea784efdc5da680.jpg,0,Crab-Pot,"[136,510,57.5,22.5]","[136,510,57.5,22.5]",unchanged,640,640,1293.75,1293.75
train,3871,Rec20_wcp_ss_port_00021_png_jpg.rf.9b404a84e6c9a2d4040d74b71605ac1f.jpg,0,Crab-Pot,"[170,481,129.459,71.556]","[170,481,129.459,71.556]",unchanged,640,640,9263.529,9263.568204
train,3871,Rec20_wcp_ss_port_00021_png_jpg.rf.9b404a84e6c9a2d4040d74b71605ac1f.jpg,1,Crab-Pot,"[385,527,91.452,67.741]","[385,527,91.452,67.741]",unchanged,640,640,6195.016,6195.049932
train,3872,Rec7_wcp_ss_star_00030_png_jpg.rf.920703ce79183a2f1721a227ee75cc22.jpg,0,Crab-Pot,"[356,383,44.5,43.5]","[356,383,44.5,43.5]",unchanged,640,640,1935.75,1935.75
train,3872,Rec7_wcp_ss_star_00030_png_jpg.rf.920703ce79183a2f1721a227ee75cc22.jpg,1,Crab-Pot,"[427,509,46.5,57]","[427,509,46.5,57]",unchanged,640,640,2650.5,2650.5
train,3872,Rec7_wcp_ss_star_00030_png_jpg.rf.920703ce79183a2f1721a227ee75cc22.jpg,2,Crab-Pot,"[143,555,49,57.5]","[143,555,49,57.5]",unchanged,640,640,2817.5,2817.5
train,3875,Rec12_wcp_ss_star_00020_png_jpg.rf.3ebea298c30fba4243c6f6e3279bd757.jpg,0,Crab-Pot,"[443,523,65.281,44.467]","[443,523,65.281,44.467]",unchanged,640,640,2902.85,2902.850227
train,3875,Rec12_wcp_ss_star_00020_png_jpg.rf.3ebea298c30fba4243c6f6e3279bd757.jpg,1,Crab-Pot,"[225,553,67.541,49.481]","[225,553,67.541,49.481]",unchanged,640,640,3342.016,3341.996221
train,3877,Rec2_wcp_ss_port_00008_png_jpg.rf.d0b8fc5c8615876f5906406d7af4892d.jpg,0,Crab-Pot,"[601,271,25.133,32]","[601,271,25.133,32]",unchanged,640,640,804.267,804.256
train,3878,Rec2_wcp_ss_port_00111_png_jpg.rf.db1372049a682b538f35c57857001968.jpg,0,Crab-Pot,"[19,98,61,48.437]","[19,98,61,48.437]",unchanged,640,640,2954.659,2954.657
train,3879,BC_POST_T2_02_01_6_1_png_jpg.rf.382e7280ca0bde18a2f3868f5395c794.jpg,0,Crab-Pot,"[182,76,12.111,15.444]","[182,76,12.111,15.444]",unchanged,640,640,187.049,187.042284
train,3879,BC_POST_T2_02_01_6_1_png_jpg.rf.382e7280ca0bde18a2f3868f5395c794.jpg,1,Crab-Pot,"[216,41,11.067,9.407]","[216,41,11.067,9.407]",unchanged,640,640,104.109,104.107269
train,3879,BC_POST_T2_02_01_6_1_png_jpg.rf.382e7280ca0bde18a2f3868f5395c794.jpg,2,Crab-Pot,"[476,479,13.096,13.481]","[476,479,13.096,13.481]",unchanged,640,640,176.557,176.547176
train,3880,baycove_04_17_png_jpg.rf.20dc3f7597ba96332d0d67021ba50e16.jpg,0,Crab-Pot,"[261,107,23.215,29.341]","[261,107,23.215,29.341]",unchanged,640,640,681.14,681.151315
train,3880,baycove_04_17_png_jpg.rf.20dc3f7597ba96332d0d67021ba50e16.jpg,1,Crab-Pot,"[490,110,23.23,31.341]","[490,110,23.23,31.341]",unchanged,640,640,728.034,728.05143
train,3882,Rec6_wcp_ss_star_00002_png_jpg.rf.4688a139a98bfc692caa2a54ab76cf91.jpg,0,Crab-Pot,"[340,64,52.659,58.644]","[340,64,52.659,58.644]",unchanged,640,640,3088.173,3088.134396
train,3883,Rec11_wcp_ss_star_00025_png_jpg.rf.bb7bf7955d891e8782554215eb36ceb5.jpg,0,Crab-Pot,"[39,204,53,76]","[39,204,53,76]",unchanged,640,640,4028,4028.0
train,3884,baycove_11_10_png_jpg.rf.7a933cd04e97c358b720c79ef08bbfec.jpg,0,Crab-Pot,"[438,13,26.533,18.77]","[438,13,26.533,18.77]",unchanged,640,640,498.04,498.02441
train,3884,baycove_11_10_png_jpg.rf.7a933cd04e97c358b720c79ef08bbfec.jpg,1,Crab-Pot,"[435,243,30.8,27.889]","[435,243,30.8,27.889]",unchanged,640,640,858.978,858.9812
train,3885,Rec12_wcp_ss_star_00040_png_jpg.rf.40d65a606cf081e3e436672d06ac14e7.jpg,0,Crab-Pot,"[489,481,57,80]","[489,481,57,80]",unchanged,640,640,4560,4560.0
train,3886,Rec12_wcp_ss_star_00020_png_jpg.rf.9514422aee98433d82c2e63122ef736e.jpg,0,Crab-Pot,"[64,124,51.444,66.726]","[64,124,51.444,66.726]",unchanged,640,640,3432.678,3432.652344
